time_diff,event_score,num_performers,performer_score,upcoming_events,genre,venue_score,venue_lat,venue_lon,listing_count,median_price
1.39022,0.0,1,0.28,16,Rock,0.44,33.6428,-117.934,1,107.0
1.39022,0.356,1,0.31,2,Electronic,0.49,34.0625,-118.349,5,72.0
1.39022,0.0,1,0.43,2,Rap,0.34,34.0889,-118.319,1,96.0
1.39022,0.479,1,0.34,5,Electronic,0.49,37.7755,-122.438,12,99.0
1.39022,0.0,1,0.31,1,Alternative,0.4,34.1013,-118.323,3,61.0
1.39022,0.331,1,0.37,16,Country,0.43,36.1691,-115.146,9,482.0
1.39022,0.0,2,0.5,10,Country,0.48,36.1047,-115.174,67,307.0
1.43189,0.0,1,0.32,6,Electronic,0.442954,47.6137,-122.32,1,143.0
1.43189,0.0,1,0.42,9,Pop,0.26,34.1018,-118.321,2,103.0
1.43189,0.488,1,0.34,27,Electronic,0.45,37.7492,-122.386,2,98.0
1.45272,0.0,1,0.34,4,Electronic,0.0,36.1295,-115.165,3,246.0
1.53606,0.553,2,0.5,28,Country,0.52,29.8921,-81.3143,18,281.0
1.82772,0.403,1,0.27,33,Rock,0.49,40.0251,-76.2006,1,123.0
1.89022,0.338,1,0.29,4,Rock,0.31,39.9612,-82.9988,1,69.0
1.97356,0.0,1,0.3,1,Rock,0.27,43.0238,-78.8771,4,88.0
2.01522,0.364,1,0.3,9,Rock,0.49,38.9782,-76.4945,24,104.0
2.01522,0.587,1,0.46,56,Rock,0.62,35.2248,-80.8403,212,138.0
2.05689,0.509,1,0.3,4,Alternative,0.64,46.8796,-96.7879,2,182.0
2.05689,0.0,1,0.21,1,Blues,0.42,39.6416,-77.7211,2,60.0
2.05689,0.483,1,0.35,39,Pop,0.49,41.8758,-87.6255,415,122.0
2.07772,0.636,1,0.46,56,Rock,0.65,32.7904,-96.8103,176,140.0
2.11939,0.0,1,0.38,9,Country,0.24,40.6911,-75.2085,1,54.0
2.14022,0.0,1,0.52,37,Hip-Hop,0.47,18.4167,-66.0728,43,570.0
2.14022,0.0,1,0.29,9,Hard Rock,0.28,42.4,-83.0589,2,100.0
2.14022,0.0,1,0.4,44,Rock,0.26,39.0967,-84.5135,40,170.0
2.16106,0.0,1,0.31,11,Alternative,0.4,33.7515,-84.3899,3,39.0
2.18189,0.367,2,0.24,2,Pop,0.43,42.8924,-78.8716,1,202.0
2.18189,0.0,1,0.27,1,Alternative,0.31,33.7739,-84.2964,4,52.0
2.18189,0.401,2,0.33,37,Alternative,0.52,40.61,-75.36,36,141.0
2.18189,0.43,1,0.34,2,Alternative,0.46,42.2667,-71.8008,2,114.0
2.18189,0.423,1,0.36,4,Alternative,0.47,40.4461,-80.0123,2,67.0
2.18189,0.49,1,0.3,1,Rock,0.52,40.7204,-73.9934,1,69.0
2.18189,0.385,1,0.34,28,Pop,0.44,27.7719,-82.6358,5,78.0
2.18189,0.599,2,0.38,1,Rap,0.58,38.0495,-84.5024,350,123.0
2.18189,0.349,1,0.34,41,Rock,0.44,39.9975,-83.0073,8,85.0
2.18189,0.574,1,0.43,9,Pop,0.58,38.2572,-85.754,67,221.0
2.18189,0.318,1,0.28,10,Folk,0.45,44.4689,-73.1757,2,53.0
2.18189,0.364,2,0.27,4,Pop,0.5,40.8954,-73.9751,109,119.0
2.18189,0.0,1,0.36,22,Alternative,0.27,40.6526,-74.3248,4,33.0
2.18189,0.336,1,0.34,3,Pop,0.47,26.1211,-80.1462,3,46.0
2.18189,0.415,1,0.43,11,Alternative,0.48,40.22,-74.0009,2,31.0
2.18189,0.365,1,0.3,10,Rock,0.36,38.7806,-84.9395,63,103.0
2.18189,0.444,1,0.33,3,Pop,0.48,40.738,-73.9829,3,125.0
2.18189,0.461,2,0.36,24,Rock,0.5,41.6512,-83.5366,163,85.0
2.18189,0.443,1,0.42,31,Alternative,0.49,39.9698,-83.0098,8,153.0
2.18189,0.0,1,0.29,7,Rock,0.27,42.6527,-73.7504,1,70.0
2.20272,0.447,1,0.25,2,Rock,0.49,27.9761,-82.7047,2,109.0
2.20272,0.0,2,0.42,7,Rock,0.62,42.34,-83.0574,170,225.0
2.20272,0.363,1,0.25,10,Rock,0.45,30.2409,-97.7288,3,57.0
2.20272,0.337,1,0.31,7,Rock,0.44,27.9656,-82.801,6,143.0
2.20272,0.325,2,0.32,30,Rock,0.41,36.0035,-78.9003,2,48.0
2.20272,0.424,1,0.36,23,Electronic,0.53,40.7318,-73.9892,4,77.0
2.20272,0.0,1,0.44,3,Pop,0.4,33.7517,-84.3899,1,59.0
2.20272,0.0,1,0.25,2,Soul,0.3,37.4175,-79.1439,3,108.0
2.20272,0.0,1,0.3,4,Rock,0.23,41.6718,-85.0013,2,84.0
2.20272,0.607,2,0.45,16,Rock,0.58,39.9694,-83.0064,106,177.0
2.20272,0.463,1,0.35,7,Pop,0.45,35.4699,-83.305,56,102.0
2.22356,0.388,2,0.29,2,Rock,0.52,40.8696,-73.4261,20,97.0
2.22356,0.54,1,0.36,34,Pop,0.54,41.6997,-74.8797,3,149.0
2.22356,0.442,1,0.31,2,Pop,0.47,26.1342,-80.1362,33,120.0
2.22356,0.0,1,0.25,10,Alternative,0.28,39.1319,-84.5094,1,100.0
2.22356,0.0,1,0.32,39,Pop,0.3,40.2232,-74.0019,1,218.0
2.22356,0.415,1,0.36,35,Rock,0.46,42.96,-85.6739,2,253.0
2.22356,0.0,2,0.36,7,Pop,0.43,32.785,-96.8083,12,128.0
2.22356,0.504,1,0.4,26,Blues,0.49,26.4413,-81.7768,85,162.0
2.22356,0.0,1,0.29,4,Alternative,0.48,42.4196,-71.1093,45,150.0
2.22356,0.466,1,0.37,3,Rock,0.48,40.4364,-74.3495,3,125.0
2.22356,0.0,1,0.3,5,Alternative,0.36,39.9213,-83.8097,104,81.0
2.22356,0.397,1,0.25,5,Pop,0.39,43.1969,-78.7674,7,158.0
2.22356,0.4,1,0.34,12,Jazz,0.43,39.9702,-86.1323,2,187.0
2.22356,0.345,2,0.3,5,Rock,0.42,39.9656,-75.1351,8,198.0
2.22356,0.52,1,0.45,3,Rap,0.43,44.7882,-68.7782,15,93.0
2.22356,0.632,2,0.47,26,Country,0.63,36.1591,-86.7785,327,243.0
2.22356,0.317,1,0.36,4,Electronic,0.46,39.45,-76.7602,1,40.0
2.22356,0.605,1,0.43,11,Rock,0.55,40.7194,-73.9388,10,395.0
2.22356,0.574,1,0.45,7,Rock,0.62,28.5392,-81.3839,492,167.0
2.22356,0.314,1,0.29,7,Rock,0.45,35.9098,-79.0689,1,49.0
2.22356,0.57,1,0.39,4,Country,0.59,40.7805,-73.981,134,145.0
2.22356,0.337,1,0.28,4,Rock,0.42,38.0306,-78.4812,17,70.0
2.22356,0.417,1,0.23,3,Rock,0.48,41.3482,-81.5244,80,102.0
2.22356,0.404,1,0.29,2,Rock,0.48,39.952,-75.1852,1,66.0
2.22356,0.441,1,0.34,11,Rock,0.49,42.3323,-83.0416,2,73.0
2.22356,0.348,1,0.32,14,Rock,0.37,42.3199,-72.6302,3,167.0
2.22356,0.557,1,0.37,43,Rock,0.58,44.9793,-93.2757,8,49.0
2.22356,0.517,1,0.53,1,Alternative,0.44,33.4195,-111.83,4,109.0
2.22356,0.34,2,0.28,9,Country,0.46,39.13,-84.5096,6,40.0
2.22356,0.389,1,0.31,12,Pop,0.52,39.3601,-74.4212,100,130.0
2.22356,0.0,1,0.41,8,Alternative,0.34,36.0555,-79.8278,11,93.0
2.22356,0.406,1,0.36,50,Rock,0.6,42.6451,-71.3042,25,235.0
2.22356,0.0,1,0.32,4,Rock,0.34,42.0409,-87.6801,6,66.0
2.22356,0.0,1,0.29,4,Rock,0.41,42.5513,-70.8787,38,87.0
2.22356,0.385,1,0.33,8,Rock,0.5,30.2685,-97.7363,6,43.0
2.22356,0.0,1,0.38,13,Electronic,0.46,42.3417,-83.0603,14,123.0
2.22356,0.523,2,0.4,25,Rock,0.53,39.9656,-75.1351,6,147.0
2.22356,0.404,1,0.32,31,Rock,0.46,41.8853,-87.6617,4,63.0
2.22356,0.341,1,0.28,47,Rock,0.45,36.8502,-76.2895,5,62.0
2.22356,0.374,1,0.32,32,Rock,0.46,28.5487,-81.3513,6,114.0
2.22356,0.351,1,0.32,19,Rock,0.42,45.4348,-73.6862,2,75.0
2.22356,0.416,1,0.33,31,Folk,0.47,33.7638,-84.3511,4,69.0
2.22356,0.52,1,0.35,5,Rock,0.53,41.0018,-73.6657,22,90.0
2.22356,0.473,1,0.39,11,Rock,0.51,42.8918,-78.8734,43,141.0
2.22356,0.384,1,0.24,1,Rock,0.46,41.0807,-81.5204,135,51.0
2.22356,0.467,1,0.36,76,Country,0.54,36.2069,-86.6921,18,167.0
2.22356,0.428,1,0.33,11,Rnb,0.42,41.2514,-80.8302,151,109.0
2.22356,0.368,1,0.3,7,Rock,0.42,35.7739,-78.6374,3,44.0
2.22356,0.0,1,0.38,11,Electronic,0.41,45.5556,-73.721,79,104.0
2.22356,0.584,1,0.46,56,Rock,0.62,35.2248,-80.8403,337,138.0
2.22356,0.0,1,0.45,47,Country,0.46,38.8801,-77.0261,14,294.0
2.23397,0.0,1,0.34,15,Alternative,0.48,39.9699,-75.1603,66,159.0
2.24439,0.435,1,0.44,1,Rock,0.41,38.0307,-78.4815,1,36.0
2.24439,0.579,3,0.46,67,Country,0.47,34.9272,-89.9965,189,300.0
2.24439,0.326,2,0.36,12,Country,0.43,32.7385,-97.1072,4,79.0
2.24439,0.526,3,0.38,3,Soul,0.54,32.767,-96.9826,28,163.0
2.24439,0.396,1,0.35,11,Country,0.43,40.8165,-96.7041,3,151.0
2.24439,0.0,2,0.32,29,Folk,0.26,32.762,-79.987,1,81.0
2.24439,0.0,2,0.32,6,Alternative,0.35,43.0808,-89.3748,12,83.0
2.24439,0.373,1,0.24,1,Rock,0.44,32.3801,-86.3121,23,59.0
2.24439,0.366,1,0.26,6,Alternative,0.58,29.5431,-95.1035,1,55.0
2.24439,0.493,1,0.35,39,Pop,0.49,41.8758,-87.6255,505,66.0
2.24439,0.486,1,0.32,7,Pop,0.54,29.5771,-95.6433,166,98.0
2.24439,0.364,1,0.3,9,Rock,0.49,38.9782,-76.4945,4,105.0
2.24439,0.439,1,0.36,6,Rock,0.48,42.3624,-87.8313,119,133.0
2.24439,0.0,1,0.36,39,Rock,0.41,39.9589,-75.15,6,67.0
2.24439,0.0,1,0.37,38,Folk,0.33,33.7454,-84.3606,7,206.0
2.25481,0.312,1,0.33,10,Country,0.42,39.7677,-86.249,2,39.0
2.26522,0.329,1,0.4,24,Country,0.46,30.266,-97.7404,1,213.0
2.26522,0.414,1,0.27,6,Alternative,0.45,38.6558,-90.305,3,35.0
2.26522,0.456,1,0.36,12,Rock,0.65,41.7814,-86.7081,5,194.0
2.26522,0.407,1,0.29,2,Rock,0.46,30.4116,-88.8909,21,76.0
2.26522,0.349,1,0.39,11,Country,0.44,41.2851,-96.0086,1,288.0
2.26522,0.55,2,0.35,13,Rnb,0.57,41.8854,-87.6275,155,217.0
2.26522,0.0,1,0.34,18,Pop,0.26,36.1727,-86.7828,1,106.0
2.26522,0.378,2,0.33,37,Alternative,0.4,43.5883,-89.8036,7,142.0
2.26522,0.379,1,0.38,8,Country,0.44,36.153,-86.7799,9,84.0
2.26522,0.0,1,0.29,3,Alternative,0.31,40.2625,-76.8859,2,39.0
2.26522,0.488,1,0.38,3,Pop,0.57,32.8442,-96.7861,159,143.0
2.26522,0.0,2,0.44,10,Electronic,0.42,44.9749,-93.2638,36,208.0
2.26522,0.351,1,0.29,21,Folk,0.43,38.6555,-90.2972,7,64.0
2.26522,0.533,1,0.36,6,Indie,0.54,40.7697,-73.9927,6,178.0
2.26522,0.361,1,0.44,37,Electronic,0.59,40.7638,-111.877,2,64.0
2.26522,0.413,1,0.3,3,Rock,0.5,42.374,-71.1206,3,64.0
2.26522,0.0,1,0.33,10,Country,0.25,37.6883,-97.3347,3,54.0
2.26522,0.0,1,0.3,2,Rock,0.3,32.7493,-96.8427,3,71.0
2.26522,0.421,1,0.32,2,Country,0.31,36.3635,-95.8449,4,104.0
2.26522,0.333,1,0.32,2,Electronic,0.4,25.7991,-80.1294,4,94.0
2.26522,0.535,2,0.38,9,Country,0.54,29.9561,-90.0719,74,212.0
2.26522,0.394,1,0.29,3,Rock,0.44,30.3924,-88.8915,57,67.0
2.26522,0.493,1,0.4,68,Pop,0.48,30.2041,-93.2637,2,189.0
2.26522,0.409,1,0.38,6,Rnb,0.39,29.9441,-90.0657,7,67.0
2.26522,0.517,1,0.42,9,Electronic,0.5,38.9199,-76.9724,1,59.0
2.26522,0.442,2,0.34,7,Alternative,0.5,45.5232,-122.676,1,80.0
2.26522,0.0,1,0.32,8,Rock,0.34,35.0481,-90.0259,12,123.0
2.26522,0.284,1,0.38,16,Country,0.37,52.1266,-106.665,4,50.0
2.26522,0.405,1,0.32,38,Jazz,0.48,41.9136,-88.3121,3,336.0
2.26522,0.0,1,0.29,6,Electronic,0.24,32.0823,-81.0944,1,121.0
2.26522,0.52,1,0.37,9,Pop,0.57,36.1612,-86.7785,58,254.0
2.26522,0.315,1,0.24,4,Folk,0.44,40.7697,-111.903,4,77.0
2.26522,0.634,1,0.46,56,Rock,0.65,32.7904,-96.8103,245,135.0
2.26522,0.475,1,0.29,21,Country,0.5,29.7858,-95.3668,2,70.0
2.26522,0.515,1,0.45,16,Rap,0.47,43.0382,-87.9433,3,108.0
2.26522,0.414,1,0.31,13,Alternative,0.47,30.2702,-97.736,1,110.0
2.26522,0.497,1,0.4,8,Rock,0.42,44.9764,-93.2354,1,412.0
2.26522,0.331,1,0.29,22,Jazz,0.44,40.4808,-79.9723,2,40.0
2.26522,0.42,2,0.38,2,Electronic,0.5,33.8403,-84.3797,10,82.0
2.26522,0.0,1,0.35,8,Rock,0.29,29.8032,-95.4029,2,54.0
2.26522,0.329,1,0.3,20,Country,0.4,41.9766,-91.667,11,157.0
2.26522,0.462,1,0.32,16,Country,0.48,44.7133,-93.4227,32,73.0
2.26522,0.0,1,0.29,9,Rock,0.36,43.0796,-89.3765,2,43.0
2.27356,0.381,1,0.34,8,Hard Rock,0.51,38.6555,-90.2981,4,53.0
2.27911,0.319,1,0.38,6,Rock,0.37,43.1555,-77.5953,3,43.0
2.28606,0.0,1,0.3,5,Hip-Hop,0.48,49.2807,-123.121,1,128.0
2.28606,0.0,1,0.36,8,Electronic,0.27,40.7746,-111.906,4,96.0
2.28606,0.0,2,0.38,9,Rock,0.4,39.7762,-104.969,2,80.0
2.30689,0.0,1,0.35,8,Electronic,0.0,30.1805,-97.6857,1,74.0
2.30689,0.0,1,0.25,2,Rock,0.32,49.2643,-123.175,3,64.0
2.30689,0.497,2,0.33,5,Rock,0.54,34.0985,-118.324,24,105.0
2.30689,0.0,1,0.36,31,Electronic,0.0,26.0508,-80.2113,1,96.0
2.30689,0.469,1,0.31,4,Alternative,0.48,32.7912,-96.7691,1,239.0
2.30689,0.384,1,0.47,6,Electronic,0.43,40.5853,-105.076,2,59.0
2.30689,0.419,1,0.34,10,Rock,0.41,44.3764,-103.73,4,77.0
2.30689,0.473,1,0.35,12,Rock,0.43,31.7582,-106.491,31,176.0
2.30689,0.424,1,0.33,2,Folk,0.47,47.6138,-122.32,3,150.0
2.30689,0.0,1,0.29,7,Pop,0.36,33.8067,-117.912,5,76.0
2.30689,0.0,1,0.41,36,Rnb,0.36,36.1142,-115.171,79,224.0
2.30689,0.0,1,0.31,1,Rock,0.32,49.2805,-123.101,1,137.0
2.30689,0.475,1,0.35,8,Rock,0.42,38.5738,-121.47,3,162.0
2.30689,0.394,1,0.29,6,Rock,0.44,29.7384,-98.1044,1,88.0
2.30689,0.455,2,0.36,11,Electronic,0.52,38.918,-77.0237,7,86.0
2.32772,0.412,2,0.33,18,Rock,0.45,38.579,-121.493,5,127.0
2.32772,0.0,1,0.31,11,Jazz,0.426321,33.4319,-111.949,2,98.0
2.32772,0.526,2,0.39,9,Country,0.56,47.2363,-122.427,239,103.0
2.32772,0.353,1,0.28,4,Jazz,0.42,41.2586,-95.9329,3,96.0
2.32772,0.352,1,0.3,5,Rnb,0.5,49.2806,-123.121,1,83.0
2.32772,0.541,2,0.41,27,Country,1.0,36.1162,-115.175,117,381.0
2.32772,0.433,2,0.46,12,Pop,0.45,36.1178,-115.173,1,132.0
2.34856,0.353,1,0.3,4,Alternative,0.44,32.86,-96.8792,1,52.0
2.34856,0.355,1,0.31,2,Electronic,0.46,39.7534,-104.993,3,57.0
2.34856,0.426,1,0.37,16,Country,0.49,39.5895,-120.367,12,133.0
2.34856,0.0,1,0.37,3,Pop,0.33,34.4156,-118.557,131,115.0
2.34856,0.338,2,0.28,6,Alternative,0.5,33.6998,-117.918,4,61.0
2.34856,0.0,1,0.3,3,Rnb,0.38,32.7887,-116.962,23,125.0
2.34856,0.488,1,0.55,3,Rnb,0.53,34.0446,-118.265,8,110.0
2.34856,0.368,1,0.29,11,Rock,0.47,39.7403,-104.948,5,92.0
2.34856,0.0,1,0.44,17,Country,0.0,36.1341,-115.168,114,218.0
2.34856,0.522,1,0.44,43,Classic Rock,0.48,36.1093,-115.153,14,354.0
2.34856,0.415,1,0.35,9,Country,0.5,45.5228,-122.685,1,234.0
2.34856,0.416,2,0.34,9,Alternative,0.43,47.657,-117.426,1,68.0
2.34856,0.464,1,0.33,38,Pop,0.57,34.0615,-118.309,13,86.0
2.34856,0.541,1,0.41,26,Country,0.54,36.1098,-115.174,102,182.0
2.34856,0.0,1,0.34,7,Rap,0.34,36.9713,-122.026,1,192.0
2.34856,0.551,1,0.42,13,Country,0.59,36.1101,-115.171,292,191.0
2.34856,0.401,1,0.34,4,Rock,0.46,49.2798,-123.122,1,60.0
2.34856,0.0,1,0.3,1,Hip-Hop,0.38,35.9652,-115.17,2,61.0
2.34856,0.0,1,0.26,6,Hard Rock,0.34,34.0869,-117.694,84,127.0
2.34856,0.323,1,0.28,9,Rock,0.42,34.144,-118.755,64,98.0
2.34856,0.345,2,0.31,2,Rock,0.48,38.5699,-121.491,3,69.0
2.36939,0.444,1,0.36,23,Electronic,0.53,40.7318,-73.9892,4,101.0
2.39022,0.448,1,0.34,6,Electronic,0.51,47.5879,-122.334,1,234.0
2.39022,0.0,2,0.5,10,Country,0.48,36.1047,-115.174,113,305.0
2.39022,0.0,1,0.24,4,Rock,0.42,47.5591,-122.304,1,105.0
2.39022,0.565,1,0.41,6,Latin,0.54,34.0522,-118.244,112,131.0
2.39022,0.0,1,0.28,2,Electronic,0.4,34.1013,-118.323,1,244.0
2.39022,0.502,1,0.31,1,Electronic,0.45,37.7492,-122.386,1,82.0
2.39022,0.0,1,0.25,4,Rock,0.38,39.2304,-120.004,2,49.0
2.39022,0.394,1,0.26,9,Blues,0.49,37.7755,-122.438,1,72.0
2.41106,0.0,1,0.31,2,Electronic,0.22,33.6431,-117.917,1,132.0
2.43189,0.409,1,0.39,4,Electronic,0.45,45.5231,-122.676,2,83.0
2.43189,0.399,1,0.37,17,Electronic,0.46,34.0452,-118.251,7,81.0
2.45272,0.0,1,0.63,8,Electronic,0.0,36.1295,-115.165,3,288.0
2.53606,0.52,2,0.5,28,Country,0.52,29.8921,-81.3143,34,106.0
2.68189,0.397,2,0.29,2,Rock,0.5,42.3521,-71.1194,4,58.0
2.84856,0.391,1,0.44,1,Jazz,0.52,26.7069,-80.0611,5,106.0
2.93189,0.364,1,0.3,9,Rock,0.49,38.9782,-76.4945,4,105.0
3.01522,0.434,1,0.35,39,Pop,0.66,41.5015,-81.6804,13,119.0
3.01522,0.574,1,0.46,56,Rock,0.56,33.9896,-84.0942,9,238.0
3.05689,0.378,2,0.33,37,Alternative,0.49,43.039,-87.9109,2,223.0
3.05689,0.58,1,0.46,56,Rock,0.62,29.7508,-95.3621,80,183.0
3.05689,0.429,1,0.25,3,Rock,0.44,49.8958,-97.1436,25,75.0
3.09856,0.338,2,0.27,1,Rock,0.49,40.7222,-73.9867,2,37.0
3.14022,0.318,1,0.44,3,Pop,0.41,28.543,-81.3794,3,60.0
3.14022,0.0,1,0.29,9,Hard Rock,0.36,41.4836,-81.7698,1,90.0
3.18189,0.383,1,0.33,6,Pop,0.47,26.1342,-80.1362,2,85.0
3.18189,0.303,1,0.39,3,Jazz,0.38,42.536,-83.0333,25,123.0
3.18189,0.423,1,0.25,5,Pop,0.39,43.1969,-78.7674,15,141.0
3.18189,0.498,2,0.33,37,Alternative,0.56,38.0463,-78.5074,98,123.0
3.18189,0.454,1,0.3,24,Country,0.5,32.813,-96.7698,4,155.0
3.18189,0.0,1,0.31,3,Country,0.39,36.5949,-82.1826,9,119.0
3.18189,0.563,1,0.43,9,Pop,0.58,39.9694,-83.0064,119,238.0
3.18189,0.39,1,0.29,7,Rock,0.52,38.918,-77.0237,1,121.0
3.18189,0.0,1,0.27,3,Rock,0.28,42.4,-83.0589,1,113.0
3.18189,0.0,2,0.27,10,Pop,0.41,42.5513,-70.8787,2,118.0
3.18189,0.0,2,0.32,6,Alternative,0.33,44.9841,-93.2792,5,64.0
3.20272,0.404,1,0.31,1,Rock,0.48,38.8386,-77.0622,4,95.0
3.20272,0.353,1,0.31,7,Rock,0.46,28.5487,-81.3513,5,134.0
3.20272,0.538,2,0.42,7,Rock,0.54,39.098,-84.5045,463,126.0
3.20272,0.623,1,0.46,4,Rock,0.62,33.7566,-84.3969,343,397.0
3.20272,0.0,2,0.3,4,Alternative,0.37,40.7142,-73.9558,3,96.0
3.20272,0.346,1,0.36,23,Electronic,0.45,36.8502,-76.2895,12,64.0
3.20272,0.571,1,0.46,56,Rock,0.56,33.9896,-84.0942,77,225.0
3.20272,0.423,1,0.32,38,Jazz,0.46,42.3393,-83.0672,16,110.0
3.20272,0.0,1,0.3,5,Alternative,0.3,39.1439,-84.5212,21,78.0
3.22356,0.0,1,0.24,3,Rock,0.41,24.5572,-81.8027,37,288.0
3.22356,0.358,1,0.27,5,Country,0.44,27.9656,-82.801,3,107.0
3.22356,0.0,2,0.29,21,Folk,0.33,35.048,-85.3057,75,70.0
3.22356,0.451,1,0.34,15,Alternative,0.5,38.9974,-77.0276,10,159.0
3.22356,0.396,1,0.34,7,Alternative,0.48,47.6148,-122.349,1,87.0
3.22356,0.568,1,0.45,5,Latin,0.46,38.8801,-77.0261,35,250.0
3.22356,0.416,1,0.28,10,Folk,0.5,42.374,-71.1206,5,53.0
3.22356,0.0,1,0.26,7,Alternative,0.29,35.5967,-82.5726,1,64.0
3.22356,0.512,1,0.4,44,Rock,0.45,37.5177,-82.8044,62,104.0
3.22356,0.0,2,0.3,3,Rock,0.27,42.2042,-72.6039,1,43.0
3.22356,0.422,1,0.37,43,Rock,0.46,41.2362,-96.0129,3,280.0
3.22356,0.468,1,0.35,23,Rock,0.53,40.7318,-73.9892,2,190.0
3.22356,0.371,1,0.48,27,Country,0.48,39.7744,-86.1511,13,71.0
3.22356,0.335,1,0.29,13,Rock,0.44,40.4808,-79.9723,1,102.0
3.22356,0.488,2,0.4,25,Rock,0.53,39.9656,-75.1351,4,72.0
3.22356,0.0,2,0.34,11,Rock,0.33,40.4646,-80.059,6,63.0
3.22356,0.385,1,0.34,8,Rock,0.45,35.9623,-83.9171,45,73.0
3.22356,0.351,1,0.29,4,Rock,0.41,43.6564,-70.259,10,69.0
3.22356,0.503,1,0.36,34,Pop,0.54,41.6997,-74.8797,5,209.0
3.22356,0.384,1,0.33,26,Blues,0.4,41.9766,-91.667,12,114.0
3.22356,0.0,1,0.29,5,Rock,0.25,30.3089,-97.8454,1,148.0
3.22356,0.522,1,0.4,26,Blues,0.54,26.0508,-80.2115,177,171.0
3.22356,0.505,2,0.38,3,Soul,0.54,32.767,-96.9826,53,167.0
3.22356,0.326,1,0.33,11,Pop,0.4,37.5617,-77.4695,3,45.0
3.22356,0.473,1,0.36,6,Indie,0.49,42.35,-71.0656,1,75.0
3.22356,0.555,1,0.43,11,Rock,0.55,40.7194,-73.9388,3,445.0
3.22356,0.521,2,0.35,13,Rnb,0.59,39.0973,-94.5799,19,145.0
3.22356,0.345,2,0.28,10,Alternative,0.46,35.5871,-82.5644,1,53.0
3.22356,0.455,2,0.42,31,Alternative,0.49,38.2481,-85.7578,91,99.0
3.22356,0.0,1,0.38,13,Electronic,0.46,42.3417,-83.0603,24,47.0
3.24439,0.0,1,0.37,38,Folk,0.33,33.7454,-84.3606,12,183.0
3.24439,0.565,3,0.46,67,Country,0.47,34.9272,-89.9965,94,272.0
3.24439,0.565,1,0.46,56,Rock,0.62,29.7508,-95.3621,97,187.0
3.24439,0.0,1,0.38,25,Rock,0.34,35.0481,-90.0259,12,177.0
3.26522,0.402,1,0.35,12,Rock,0.43,31.9701,-102.247,2,194.0
3.26522,0.0,1,0.3,3,Jazz,0.33,36.1757,-86.7556,4,56.0
3.26522,0.376,1,0.31,13,Alternative,0.46,32.7847,-96.7845,2,47.0
3.26522,0.0,1,0.33,1,Rap,0.3,29.7649,-95.3642,26,122.0
3.26522,0.0,1,0.32,4,Rock,0.34,42.0409,-87.6801,2,52.0
3.26522,0.0,1,0.29,9,Rock,0.31,43.0728,-87.8981,2,41.0
3.26522,0.0,1,0.33,8,Rock,0.29,29.8032,-95.4029,2,71.0
3.26522,0.425,1,0.38,3,Pop,0.48,29.4247,-98.4911,40,148.0
3.26522,0.352,1,0.4,24,Country,0.46,30.266,-97.7404,5,83.0
3.26522,0.0,1,0.3,4,Rock,0.33,41.5277,-88.0821,1,113.0
3.26522,0.491,2,0.38,9,Country,0.54,29.9561,-90.0719,3,284.0
3.26522,0.434,1,0.37,8,Rap,0.48,29.7521,-95.3547,3,192.0
3.26522,0.384,1,0.25,11,Rock,0.45,39.9591,-75.1584,1,32.0
3.26522,0.0,1,0.33,26,Hip-Hop,0.35,40.7668,-111.909,1,114.0
3.26522,0.0,1,0.44,10,Electronic,0.42,44.9749,-93.2638,30,122.0
3.26522,0.386,1,0.3,18,Folk,0.45,43.0745,-89.3809,2,73.0
3.26522,0.356,1,0.38,16,Rnb,0.44,40.7697,-111.903,9,108.0
3.26522,0.363,1,0.45,6,Rock,0.44,41.2851,-96.0086,2,125.0
3.27564,0.368,2,0.3,2,Hard Rock,0.46,33.4369,-111.944,6,71.0
3.30689,0.0,2,0.29,7,Pop,0.32,34.0231,-118.242,1,76.0
3.30689,0.0,2,0.28,2,Techno,0.27,25.7845,-80.1931,2,84.0
3.30689,0.0,1,0.27,2,Rock,0.32,39.0673,-108.563,1,51.0
3.30689,0.0,1,0.36,173,Pop,0.58,36.0988,-115.175,2,227.0
3.30689,0.453,2,0.34,9,Alternative,0.5,49.2806,-123.121,6,71.0
3.30689,0.411,1,0.33,22,Alternative,0.48,32.7482,-117.131,3,84.0
3.30689,0.401,2,0.31,4,Alternative,0.44,33.9818,-117.371,52,96.0
3.30689,0.355,1,0.31,13,Pop,0.45,33.4819,-117.671,3,128.0
3.32772,0.495,2,0.37,24,Rock,0.55,37.808,-122.27,19,100.0
3.32772,0.0,2,0.33,5,Rock,0.49,37.7912,-122.413,54,93.0
3.34856,0.324,1,0.3,20,Country,0.42,41.2586,-95.9329,9,170.0
3.34856,0.328,1,0.37,16,Country,0.46,38.2965,-122.288,48,134.0
3.34856,0.428,1,0.35,9,Country,0.51,47.5879,-122.334,2,209.0
3.34856,0.0,1,0.35,21,Hip-Hop,0.24,48.4258,-123.36,2,119.0
3.34856,0.0,1,0.26,6,Hard Rock,0.33,34.4156,-118.557,124,142.0
3.34856,0.0,2,0.43,6,Blues,0.34,34.0869,-117.694,107,130.0
3.34856,0.0,1,0.36,3,Jazz,0.34,29.9426,-90.0659,1,113.0
3.34856,0.536,1,0.41,6,Latin,0.54,36.8097,-119.738,290,117.0
3.34856,0.401,1,0.34,4,Rock,0.46,49.2798,-123.122,4,53.0
